map_id,map_name,total_score,ct_score,t_score,agent_1,agent_2,agent_3,agent_4,agent_5
2115,Abyss,13,5,8,ISO,CLOVE,JETT,GEKKO,CYPHER
2116,Abyss,11,4,7,OMEN,KAYO,HARBOR,YORU,JETT
2117,Bind,4,0,4,ISO,CLOVE,JETT,GEKKO,CYPHER
2118,Bind,13,8,5,OMEN,HARBOR,JETT,KAYO,YORU
2119,Sunset,6,4,2,CLOVE,ISO,SKYE,RAZE,CYPHER
2120,Sunset,13,5,8,BRIMSTONE,SKYE,CYPHER,GEKKO,RAZE
2121,Bind,13,5,8,RAZE,CYPHER,SKYE,VIPER,CLOVE
2122,Bind,8,4,4,RAZE,SOVA,VIPER,SKYE,OMEN
2123,cebox,9,4,5,RAZE,VIPER,CLOVE,CYPHER,SKYE
2124,cebox,13,7,6,RAZE,SOVA,OMEN,SKYE,VIPER
2125,Lotus,13,9,4,OMEN,GEKKO,VIPER,KAYO,KILLJOY
2126,Lotus,4,1,3,JETT,KILLJOY,GEKKO,REYNA,VIPER
2127,Abyss,13,5,8,OMEN,JETT,CYPHER,BREACH,GEKKO
2128,Abyss,6,4,2,KAYO,OMEN,SOVA,CYPHER,JETT
2129,Bind,11,7,4,CYPHER,OMEN,JETT,GEKKO,BREACH
2130,Bind,13,8,5,KAYO,CYPHER,SOVA,OMEN,JETT
2131,Sunset,13,5,8,RAZE,CYPHER,SKYE,DEADLOCK,BRIMSTONE
2132,Sunset,10,4,6,KAYO,VIPER,GEKKO,OMEN,RAZE
2133,Sunset,13,5,8,CYPHER,KAYO,NEON,OMEN,SOVA
2134,Sunset,4,4,0,OMEN,NEON,BREACH,CYPHER,SOVA
2135,Ascent,16,7,5,CYPHER,NEON,SOVA,KAYO,OMEN
2136,Ascent,14,7,5,OMEN,BREACH,CYPHER,NEON,SOVA
2137,Bind,5,2,3,VIPER,RAZE,BRIMSTONE,GEKKO,FADE
2138,Bind,13,9,4,RAZE,GEKKO,BRIMSTONE,FADE,VIPER
2139,Lotus,11,5,6,RAZE,VIPER,GEKKO,BRIMSTONE,FADE
2140,Lotus,13,6,7,BRIMSTONE,GEKKO,RAZE,VIPER,FADE
2141,Haven,7,3,4,OMEN,KILLJOY,SOVA,BREACH,JETT
2142,Haven,13,4,9,YORU,SOVA,OMEN,CYPHER,ISO
2143,Ascent,10,4,6,JETT,OMEN,SOVA,KILLJOY,BREACH
2144,Ascent,13,5,8,OMEN,SOVA,ISO,YORU,CYPHER
2145,Abyss,13,7,6,KAYO,CYPHER,OMEN,SOVA,JETT
2146,Abyss,11,6,5,KILLJOY,KAYO,OMEN,JETT,SOVA
2147,Lotus,11,1,10,KAYO,OMEN,CYPHER,JETT,SOVA
2148,Lotus,13,2,11,KILLJOY,KAYO,JETT,SOVA,OMEN
2149,Haven,13,9,4,FADE,OMEN,RAZE,KILLJOY,VIPER
2150,Haven,6,3,3,GEKKO,CLOVE,RAZE,OMEN,KILLJOY
2151,Abyss,13,7,6,BREACH,RAZE,GEKKO,ASTRA,CYPHER
2152,Abyss,10,6,4,GEKKO,JETT,DEADLOCK,CYPHER,OMEN
2153,Sunset,13,5,8,BREACH,GEKKO,RAZE,ASTRA,CYPHER
2154,Sunset,11,4,7,CYPHER,OMEN,DEADLOCK,GEKKO,JETT
2155,Lotus,11,4,7,RAZE,CYPHER,FADE,OMEN,BREACH
2156,Lotus,13,5,8,RAZE,FADE,VIPER,KILLJOY,OMEN
2157,Sunset,6,3,3,RAZE,FADE,CYPHER,BREACH,OMEN
2158,Sunset,13,9,4,RAZE,VIPER,FADE,KILLJOY,OMEN
2159,Bind,3,2,1,VIPER,GEKKO,RAZE,BRIMSTONE,FADE
2160,Bind,13,3,10,RAZE,SKYE,BRIMSTONE,CYPHER,VIPER
2161,Haven,10,7,3,VIPER,GEKKO,FADE,RAZE,BRIMSTONE
2162,Haven,13,8,5,SKYE,RAZE,BRIMSTONE,CYPHER,VIPER
2163,Bind,7,3,4,SKYE,BRIMSTONE,RAZE,DEADLOCK,CYPHER
2164,Bind,13,8,5,REYNA,BRIMSTONE,RAZE,CYPHER,SKYE
2165,Sunset,4,2,2,SKYE,CYPHER,DEADLOCK,BRIMSTONE,RAZE
2166,Sunset,13,3,10,REYNA,RAZE,BRIMSTONE,SKYE,CYPHER
2167,cebox,14,6,6,JETT,KILLJOY,VIPER,REYNA,KAYO
2168,cebox,16,6,6,JETT,VIPER,SOVA,KILLJOY,GEKKO
2169,Lotus,13,7,6,KILLJOY,JETT,VIPER,REYNA,KAYO
2170,Lotus,11,6,5,JETT,KILLJOY,SOVA,GEKKO,VIPER
2171,Haven,13,5,8,BREACH,FADE,CYPHER,OMEN,RAZE
2172,Haven,11,4,7,CYPHER,RAZE,VIPER,OMEN,SKYE
2173,Sunset,7,2,5,JETT,SOVA,KILLJOY,OMEN,BREACH
2174,Sunset,13,7,6,CHAMBER,CLOVE,BREACH,SOVA,JETT
2175,Abyss,11,4,7,CYPHER,OMEN,BREACH,NEON,SOVA
2176,Abyss,13,5,8,SOVA,OMEN,RAZE,CYPHER,GEKKO
2177,Sunset,13,6,7,NEON,SOVA,CYPHER,OMEN,KAYO
2178,Sunset,5,5,0,RAZE,SAGE,GEKKO,OMEN,CHAMBER
2179,Bind,7,3,4,NEON,SOVA,OMEN,CYPHER,KAYO
2180,Bind,13,8,5,SAGE,RAZE,GEKKO,CHAMBER,OMEN
2181,Lotus,13,4,9,RAZE,BRIMSTONE,SKYE,JETT,FADE
2182,Lotus,10,3,7,CYPHER,SKYE,BRIMSTONE,VIPER,RAZE
2183,Ascent,13,11,2,OMEN,KAYO,DEADLOCK,CYPHER,JETT
2184,Ascent,1,0,1,OMEN,SOVA,KAYO,KILLJOY,JETT
2185,cebox,13,9,4,KAYO,DEADLOCK,OMEN,CYPHER,JETT
2186,cebox,5,2,3,OMEN,KAYO,SOVA,KILLJOY,JETT
2187,Lotus,5,2,3,RAZE,KILLJOY,OMEN,GEKKO,BREACH
2188,Lotus,13,9,4,KILLJOY,SKYE,OMEN,JETT,FADE
2189,Bind,3,2,1,KILLJOY,RAZE,GEKKO,OMEN,BREACH
2190,Bind,13,11,2,KILLJOY,SKYE,OMEN,FADE,JETT
2191,Ascent,15,4,8,OMEN,KAYO,JETT,SOVA,KILLJOY
2192,Ascent,13,4,8,KAYO,SOVA,OMEN,KILLJOY,JETT
2193,Haven,13,9,4,OMEN,KAYO,JETT,SOVA,KILLJOY
2194,Haven,8,5,3,KAYO,SOVA,KILLJOY,OMEN,JETT
2195,Bind,13,3,10,FADE,CLOVE,YORU,GEKKO,OMEN
2196,Bind,4,2,2,BRIMSTONE,YORU,JETT,CYPHER,SKYE
2197,Ascent,13,7,6,FADE,GEKKO,YORU,CLOVE,OMEN
2198,Ascent,6,1,5,YORU,JETT,SKYE,BRIMSTONE,CYPHER
2199,Ascent,3,0,3,JETT,KAYO,SOVA,ASTRA,OMEN
2200,Ascent,13,9,4,SOVA,OMEN,JETT,KILLJOY,KAYO
2201,Haven,11,3,8,KAYO,ASTRA,SOVA,JETT,OMEN
2202,Haven,13,4,9,OMEN,JETT,SOVA,KILLJOY,KAYO
2203,Bind,4,4,0,RAZE,VIPER,SKYE,BRIMSTONE,GEKKO
2204,Bind,13,5,8,CLOVE,SKYE,RAZE,CYPHER,VIPER
2205,Ascent,8,4,4,VIPER,SKYE,RAZE,BRIMSTONE,GEKKO
2206,Ascent,13,5,8,RAZE,VIPER,CLOVE,SKYE,CYPHER
2207,Lotus,14,8,4,OMEN,VIPER,RAZE,KILLJOY,FADE
2208,Lotus,12,8,4,RAZE,OMEN,FADE,KILLJOY,VIPER
2209,Bind,10,4,6,RAZE,VIPER,OMEN,KILLJOY,FADE
2210,Bind,13,6,7,RAZE,FADE,KILLJOY,VIPER,OMEN
2211,Sunset,15,8,4,REYNA,CYPHER,RAZE,SKYE,CLOVE
2212,Sunset,17,8,4,RAZE,CYPHER,SKYE,BRIMSTONE,VIPER
2213,Sunset,14,6,6,SOVA,OMEN,NEON,CYPHER,BREACH
2214,Sunset,12,6,6,CYPHER,BREACH,RAZE,OMEN,GEKKO
2215,Lotus,13,11,2,KILLJOY,OMEN,SOVA,NEON,CYPHER
2216,Lotus,2,1,1,BREACH,CYPHER,RAZE,BREACH,OMEN
2217,Ascent,10,3,7,SOVA,JETT,OMEN,KILLJOY,KAYO
2218,Ascent,13,4,9,OMEN,JETT,KAYO,KILLJOY,SOVA
2219,Lotus,4,1,3,JETT,SOVA,OMEN,KILLJOY,KAYO
2220,Lotus,13,9,4,OMEN,JETT,KILLJOY,KAYO,SOVA
2221,cebox,13,10,3,JETT,VIPER,KILLJOY,KAYO,CLOVE
2222,cebox,4,2,2,VIPER,KILLJOY,GEKKO,KAYO,JETT
2223,Haven,8,5,3,VIPER,JETT,KAYO,KILLJOY,CLOVE
2224,Haven,13,6,7,JETT,KAYO,VIPER,KILLJOY,GEKKO
2225,Ascent,7,3,4,JETT,BREACH,SOVA,OMEN,CYPHER
2226,Ascent,13,4,9,NEON,CYPHER,ISO,OMEN,BREACH
2227,Sunset,12,8,4,ISO,FADE,NEON,BREACH,CLOVE
2228,Sunset,14,8,4,BRIMSTONE,SKYE,RAZE,VIPER,SAGE
2229,Bind,13,7,6,ISO,CLOVE,BREACH,NEON,FADE
2230,Bind,8,3,5,BRIMSTONE,SKYE,RAZE,VIPER,SAGE
2231,Ascent,13,6,7,ISO,CYPHER,OMEN,YORU,SOVA
2232,Ascent,8,5,3,KILLJOY,OMEN,JETT,SOVA,KAYO
2233,Bind,11,5,6,RAZE,GEKKO,BRIMSTONE,SKYE,VIPER
2234,Bind,13,6,7,FADE,RAZE,BRIMSTONE,GEKKO,VIPER
2235,Haven,13,10,3,BRIMSTONE,RAZE,GEKKO,SKYE,VIPER
2236,Haven,2,0,2,BRIMSTONE,FADE,RAZE,VIPER,GEKKO
2237,Lotus,13,6,7,CLOVE,OMEN,RAZE,FADE,DEADLOCK
2238,Lotus,10,4,6,VIPER,FADE,RAZE,OMEN,KILLJOY
2239,cebox,11,5,6,SOVA,OMEN,KILLJOY,VIPER,GEKKO
2240,cebox,13,6,7,SOVA,VIPER,SAGE,KILLJOY,JETT
2241,Bind,13,4,8,VIPER,SOVA,OMEN,KILLJOY,GEKKO
2242,Bind,15,4,8,KILLJOY,JETT,VIPER,SAGE,SOVA
2243,Haven,9,5,4,CYPHER,SOVA,OMEN,BREACH,NEON
2244,Haven,13,6,7,JETT,OMEN,BREACH,SOVA,CYPHER
2245,Bind,5,2,3,SOVA,CYPHER,OMEN,NEON,BREACH
2246,Bind,13,3,10,OMEN,JETT,SOVA,BREACH,CYPHER
2247,Sunset,13,5,7,BREACH,CYPHER,GEKKO,OMEN,RAZE
2248,Sunset,15,5,7,SOVA,RAZE,CYPHER,BREACH,ASTRA
2249,Haven,5,4,1,BREACH,CYPHER,GEKKO,RAZE,OMEN
2250,Haven,13,5,8,BREACH,SOVA,RAZE,CYPHER,ASTRA
2251,cebox,14,9,3,VIPER,KILLJOY,GEKKO,SOVA,NEON
2252,cebox,12,9,3,SOVA,VIPER,GEKKO,JETT,KILLJOY
2253,Sunset,10,5,5,VIPER,SOVA,KILLJOY,NEON,GEKKO
2254,Sunset,13,7,6,SOVA,JETT,GEKKO,KILLJOY,VIPER
2255,Bind,12,5,7,OMEN,NEON,CYPHER,SOVA,KAYO
2256,Bind,14,5,7,NEON,SOVA,KAYO,CYPHER,OMEN
2257,Lotus,13,9,4,OMEN,CYPHER,RAZE,SOVA,BREACH
2258,Lotus,4,1,3,OMEN,GEKKO,SOVA,JETT,CYPHER
2259,Bind,11,4,7,OMEN,CYPHER,BREACH,RAZE,SOVA
2260,Bind,13,5,8,OMEN,JETT,SOVA,CYPHER,GEKKO
2261,Haven,11,7,4,VIPER,BRIMSTONE,GEKKO,RAZE,FADE
2262,Haven,13,8,5,RAZE,CYPHER,BRIMSTONE,GEKKO,SKYE
2263,cebox,13,5,8,VIPER,KAYO,REYNA,JETT,KILLJOY
2264,cebox,8,4,4,VIPER,JETT,KILLJOY,SOVA,ISO
2265,Bind,14,2,10,REYNA,JETT,VIPER,KILLJOY,KAYO
2266,Bind,16,2,10,KILLJOY,SOVA,JETT,VIPER,ISO
2267,Abyss,3,0,3,VIPER,CYPHER,RAZE,BRIMSTONE,KAYO
2268,Abyss,13,9,4,RAZE,SKYE,YORU,OMEN,VIPER
2269,Sunset,9,5,4,SOVA,KAYO,RAZE,OMEN,CYPHER
2270,Sunset,13,6,7,CHAMBER,RAZE,GEKKO,SAGE,OMEN
2271,cebox,7,5,2,SOVA,KAYO,RAZE,OMEN,CYPHER
2272,cebox,13,6,7,RAZE,CHAMBER,SAGE,GEKKO,OMEN
2273,Ascent,8,6,2,KAYO,JETT,SOVA,OMEN,KILLJOY
2274,Ascent,13,7,6,OMEN,SOVA,KAYO,KILLJOY,JETT
2275,Lotus,13,7,6,JETT,OMEN,KAYO,SOVA,KILLJOY
2276,Lotus,8,6,2,OMEN,KAYO,JETT,KILLJOY,SOVA
2277,Bind,9,4,5,BREACH,RAZE,OMEN,FADE,CYPHER
2278,Bind,13,7,6,KILLJOY,OMEN,VIPER,FADE,RAZE
2279,Lotus,13,4,9,KILLJOY,FADE,RAZE,OMEN,VIPER
2280,Lotus,7,3,4,RAZE,FADE,CYPHER,DEADLOCK,OMEN
2281,Sunset,13,5,8,FADE,KILLJOY,RAZE,VIPER,OMEN
2282,Sunset,10,3,7,RAZE,CYPHER,FADE,DEADLOCK,OMEN
2283,Sunset,13,5,8,RAZE,CYPHER,OMEN,BREACH,FADE
2284,Sunset,6,4,2,BREACH,CYPHER,OMEN,RAZE,SOVA
2285,Lotus,13,3,10,CYPHER,RAZE,BREACH,FADE,OMEN
2286,Lotus,2,2,0,BREACH,CYPHER,OMEN,RAZE,SOVA
2287,Ascent,13,5,8,SOVA,KILLJOY,OMEN,JETT,KAYO
2288,Ascent,9,4,5,BRIMSTONE,SAGE,KAYO,OMEN,BREACH
2289,cebox,13,8,5,KILLJOY,SOVA,JETT,OMEN,KAYO
2290,cebox,7,3,4,BRIMSTONE,SAGE,OMEN,BREACH,KAYO
2291,Abyss,14,8,4,ISO,DEADLOCK,ASTRA,RAZE,BREACH
2292,Abyss,16,8,4,SOVA,OMEN,YORU,SAGE,ASTRA
2293,Haven,10,6,4,ISO,BREACH,DEADLOCK,RAZE,ASTRA
2294,Haven,13,8,5,SOVA,OMEN,SAGE,ASTRA,YORU
2295,Lotus,5,1,4,VIPER,OMEN,RAZE,FADE,KILLJOY
2296,Lotus,13,8,5,FADE,BREACH,OMEN,CYPHER,NEON
2297,Bind,10,4,6,OMEN,VIPER,FADE,KILLJOY,RAZE
2298,Bind,13,5,8,OMEN,FADE,BREACH,CYPHER,NEON
2299,Sunset,9,3,6,CYPHER,KAYO,GEKKO,OMEN,RAZE
2300,Sunset,13,6,7,CYPHER,OMEN,RAZE,BREACH,DEADLOCK
2301,Haven,4,2,2,CYPHER,GEKKO,OMEN,KAYO,RAZE
2302,Haven,13,10,3,OMEN,BREACH,CYPHER,RAZE,DEADLOCK
2303,Sunset,10,1,9,CYPHER,OMEN,RAZE,BREACH,FADE
2304,Sunset,13,3,10,BREACH,RAZE,OMEN,CYPHER,DEADLOCK
2305,cebox,5,0,5,CYPHER,OMEN,RAZE,FADE,BREACH
2306,cebox,13,7,6,BREACH,CYPHER,DEADLOCK,OMEN,RAZE
2307,Split,5,4,1,ASTRA,KILLJOY,SKYE,RAZE,VIPER
2308,Split,13,5,8,OMEN,JETT,RAZE,VIPER,SKYE
2309,Lotus,13,6,7,SKYE,RAZE,ASTRA,VIPER,KILLJOY
2310,Lotus,11,5,6,JETT,OMEN,SKYE,RAZE,VIPER
2311,cebox,12,4,8,BREACH,CLOVE,NEON,CYPHER,GEKKO
2312,cebox,14,4,8,RAZE,CYPHER,CLOVE,OMEN,FADE
2313,Haven,8,2,6,OMEN,SOVA,CYPHER,NEON,BREACH
2314,Haven,13,3,10,YORU,CLOVE,OMEN,FADE,DEADLOCK
2315,Lotus,13,5,8,CYPHER,OMEN,SOVA,NEON,BREACH
2316,Lotus,6,4,2,YORU,OMEN,CLOVE,DEADLOCK,FADE
2317,Bind,4,0,4,CLOVE,RAZE,OMEN,DEADLOCK,FADE
2318,Bind,13,8,5,RAZE,OMEN,GEKKO,BREACH,CHAMBER
2319,cebox,7,2,5,KILLJOY,VIPER,SOVA,ISO,GEKKO
2320,cebox,13,7,6,JETT,VIPER,KILLJOY,SOVA,GEKKO
2321,Sunset,15,6,6,KILLJOY,GEKKO,SOVA,VIPER,ISO
2322,Sunset,13,6,6,JETT,VIPER,GEKKO,KILLJOY,SOVA
2323,Lotus,13,5,8,CYPHER,BREACH,RAZE,SOVA,ASTRA
2324,Lotus,6,4,2,RAZE,OMEN,BREACH,JETT,CYPHER
2325,Haven,8,2,6,JETT,BREACH,SOVA,CYPHER,OMEN
2326,Haven,13,6,7,SOVA,YORU,NEON,CYPHER,OMEN
2327,Sunset,13,3,10,SOVA,BREACH,JETT,OMEN,CYPHER
2328,Sunset,5,2,3,SOVA,NEON,YORU,CYPHER,OMEN
2329,Ascent,13,8,5,NEON,KAYO,SOVA,OMEN,CYPHER
2330,Ascent,7,7,0,NEON,SOVA,KAYO,CYPHER,OMEN
2331,Bind,6,0,6,RAZE,DEADLOCK,BRIMSTONE,GEKKO,FADE
2332,Bind,13,6,7,SKYE,BRIMSTONE,RAZE,VIPER,GEKKO
2333,Lotus,9,5,4,DEADLOCK,GEKKO,RAZE,FADE,BRIMSTONE
2334,Lotus,13,8,5,RAZE,GEKKO,SKYE,VIPER,BRIMSTONE
2335,Ascent,1,0,1,KAYO,OMEN,SOVA,CYPHER,JETT
2336,Ascent,13,11,2,JETT,KAYO,KILLJOY,OMEN,SOVA
2337,Bind,13,7,6,OMEN,KAYO,CYPHER,SOVA,JETT
2338,Bind,8,6,2,JETT,KAYO,SOVA,OMEN,KILLJOY
2339,Lotus,13,7,6,OMEN,BRIMSTONE,RAZE,GEKKO,SKYE
2340,Lotus,10,5,5,FADE,RAZE,VIPER,BRIMSTONE,GEKKO
2341,Haven,13,6,7,BREACH,JETT,SOVA,OMEN,CYPHER
2342,Haven,11,5,6,KILLJOY,JETT,SOVA,OMEN,BREACH
2343,Sunset,9,3,6,BREACH,OMEN,SOVA,CYPHER,JETT
2344,Sunset,13,6,7,JETT,BREACH,OMEN,KILLJOY,SOVA
2345,Ascent,15,4,8,CYPHER,BREACH,OMEN,RAZE,SOVA
2346,Ascent,13,4,8,BREACH,SOVA,OMEN,RAZE,CYPHER
2347,cebox,12,4,8,SOVA,VIPER,JETT,KILLJOY,SAGE
2348,cebox,14,4,8,JETT,VIPER,KILLJOY,SOVA,KAYO
2349,Bind,13,2,11,VIPER,SOVA,KILLJOY,JETT,SAGE
2350,Bind,3,1,2,JETT,SOVA,KILLJOY,VIPER,KAYO
2351,Sunset,13,10,3,VIPER,BRIMSTONE,SKYE,RAZE,GEKKO
2352,Sunset,8,6,2,BRIMSTONE,RAZE,SKYE,GEKKO,VIPER
2353,cebox,13,11,2,NEON,KAYO,VIPER,GEKKO,KILLJOY
2354,cebox,1,0,1,SAGE,KILLJOY,OMEN,SOVA,VIPER
2355,Abyss,13,6,7,KAYO,VIPER,GEKKO,NEON,KILLJOY
2356,Abyss,5,5,0,KILLJOY,SAGE,SOVA,VIPER,OMEN
2357,Sunset,13,3,10,ASTRA,HARBOR,YORU,SOVA,CYPHER
2358,Sunset,2,2,0,VIPER,BREACH,YORU,FADE,OMEN
2359,Haven,6,0,6,SOVA,JETT,OMEN,BREACH,CYPHER
2360,Haven,13,6,7,JETT,BREACH,OMEN,KILLJOY,SOVA
2361,Lotus,3,2,1,BREACH,SOVA,OMEN,CYPHER,JETT
2362,Lotus,13,11,2,JETT,OMEN,KILLJOY,BREACH,SOVA
2363,Sunset,8,0,8,OMEN,KAYO,RAZE,CYPHER,GEKKO
2364,Sunset,13,4,9,KILLJOY,ASTRA,OMEN,RAZE,FADE
2365,Bind,13,4,9,OMEN,CYPHER,RAZE,KAYO,GEKKO
2366,Bind,3,3,0,KILLJOY,ASTRA,OMEN,RAZE,FADE
2367,Lotus,13,5,8,CYPHER,RAZE,FADE,ISO,ASTRA
2368,Lotus,10,3,7,SKYE,RAZE,VIPER,OMEN,FADE
2369,Lotus,10,6,4,OMEN,KILLJOY,RAZE,VIPER,FADE
2370,Lotus,13,7,6,OMEN,BREACH,CYPHER,RAZE,FADE
2371,Ascent,9,8,1,OMEN,KILLJOY,KAYO,VIPER,RAZE
2372,Ascent,13,9,4,FADE,OMEN,RAZE,BREACH,CYPHER
2373,Split,18,8,4,FADE,VIPER,RAZE,GEKKO,KAYO
2374,Split,16,8,4,HARBOR,OMEN,JETT,KAYO,SOVA
2375,cebox,13,8,5,KILLJOY,VIPER,CYPHER,OMEN,SKYE
2376,cebox,5,1,4,RAZE,RAZE,DEADLOCK,CYPHER,BREACH
2377,Haven,8,4,4,OMEN,KAYO,REYNA,SOVA,SAGE
2378,Haven,13,5,8,VIPER,KILLJOY,VIPER,REYNA,SOVA
2379,Ascent,13,10,3,REYNA,HARBOR,OMEN,RAZE,SKYE
2380,Ascent,3,1,2,JETT,OMEN,SOVA,KAYO,KILLJOY
2381,Sunset,13,4,9,REYNA,HARBOR,SKYE,RAZE,OMEN
2382,Sunset,3,3,0,JETT,OMEN,KILLJOY,KAYO,SOVA
2383,Haven,13,9,4,OMEN,VIPER,KILLJOY,JETT,SKYE
2384,Haven,9,6,3,OMEN,CYPHER,JETT,BREACH,SOVA
2385,Sunset,10,6,4,OMEN,VIPER,KILLJOY,JETT,SKYE
2386,Sunset,13,7,6,SOVA,CYPHER,OMEN,JETT,BREACH
2387,Bind,13,7,6,OMEN,KAYO,JETT,SOVA,CYPHER
2388,Bind,6,1,5,SOVA,OMEN,CYPHER,BREACH,NEON
2389,Sunset,13,5,8,NEON,SOVA,OMEN,CYPHER,BREACH
2390,Sunset,6,4,2,SOVA,JETT,CYPHER,KAYO,OMEN
2391,cebox,13,7,6,NEON,SOVA,OMEN,CYPHER,BREACH
2392,cebox,6,1,5,SOVA,JETT,CYPHER,KAYO,OMEN
2393,Bind,9,5,4,GEKKO,RAZE,OMEN,SKYE,BRIMSTONE
2394,Bind,13,6,7,DEADLOCK,CYPHER,BRIMSTONE,SKYE,RAZE
2395,Lotus,2,2,0,GEKKO,RAZE,OMEN,SKYE,BRIMSTONE
2396,Lotus,13,3,10,CYPHER,DEADLOCK,SKYE,BRIMSTONE,RAZE
2397,Haven,10,3,7,JETT,SOVA,OMEN,CYPHER,BREACH
2398,Haven,13,5,8,CYPHER,ISO,OMEN,SOVA,YORU
2399,cebox,11,5,6,JETT,SOVA,OMEN,BREACH,CYPHER
2400,cebox,13,6,7,CYPHER,SOVA,OMEN,YORU,ISO
2401,Split,13,3,10,CYPHER,SKYE,RAZE,VIPER,OMEN
2402,Split,5,2,3,RAZE,CYPHER,YORU,OMEN,BREACH
2403,Bind,8,5,3,SKYE,OMEN,CYPHER,RAZE,VIPER
2404,Bind,13,6,7,RAZE,OMEN,YORU,CYPHER,BREACH
2405,Haven,9,5,4,GEKKO,BRIMSTONE,RAZE,SKYE,VIPER
2406,Haven,13,6,7,BRIMSTONE,VIPER,GEKKO,SKYE,RAZE
2407,cebox,2,2,0,CYPHER,SOVA,OMEN,ISO,YORU
2408,cebox,13,3,10,NEON,ASTRA,SOVA,KILLJOY,BREACH
2409,Sunset,13,8,5,CYPHER,SKYE,VIPER,RAZE,OMEN
2410,Sunset,6,2,4,OMEN,CYPHER,BREACH,NEON,SOVA
2411,Lotus,13,3,10,RAZE,VIPER,CYPHER,OMEN,SKYE
2412,Lotus,7,2,5,OMEN,BREACH,NEON,CYPHER,SOVA
2413,cebox,7,3,4,GEKKO,VIPER,SOVA,KILLJOY,YORU
2414,cebox,13,4,9,GEKKO,KILLJOY,VIPER,JETT,BREACH
2415,Lotus,6,3,3,SOVA,VIPER,GEKKO,YORU,KILLJOY
2416,Lotus,13,4,9,GEKKO,KILLJOY,VIPER,JETT,BREACH
2417,Ascent,13,6,7,JETT,OMEN,KILLJOY,SOVA,KAYO
2418,Ascent,8,5,3,KILLJOY,KAYO,JETT,OMEN,SOVA
2419,Abyss,13,8,5,KILLJOY,JETT,OMEN,SOVA,KAYO
2420,Abyss,4,0,4,JETT,OMEN,KILLJOY,KAYO,SOVA
2421,Ascent,10,7,3,SOVA,RAZE,OMEN,REYNA,HARBOR
2422,Ascent,13,9,4,JETT,KAYO,SOVA,OMEN,KILLJOY
2423,cebox,5,1,4,HARBOR,RAZE,SOVA,OMEN,REYNA
2424,cebox,13,8,5,JETT,KAYO,KILLJOY,OMEN,SOVA
2425,cebox,7,5,2,REYNA,VIPER,GEKKO,KILLJOY,SOVA
2426,cebox,13,6,7,JETT,KILLJOY,KAYO,SOVA,VIPER
2427,Split,10,5,5,REYNA,KILLJOY,VIPER,GEKKO,SOVA
2428,Split,13,6,7,JETT,SOVA,KILLJOY,KAYO,VIPER
2429,Ascent,13,7,6,OMEN,CYPHER,SOVA,RAZE,DEADLOCK
2430,Ascent,11,6,5,JETT,SAGE,SOVA,OMEN,KILLJOY
2431,Sunset,10,4,6,OMEN,CYPHER,SOVA,RAZE,DEADLOCK
2432,Sunset,13,5,8,SAGE,JETT,KILLJOY,SOVA,OMEN
2433,cebox,13,6,7,CYPHER,OMEN,RAZE,BREACH,DEADLOCK
2434,cebox,6,5,1,CYPHER,SKYE,RAZE,VIPER,OMEN
2435,Sunset,13,2,11,FADE,OMEN,RAZE,KILLJOY,ASTRA
2436,Sunset,6,1,5,BREACH,NEON,OMEN,SOVA,CYPHER
2437,Lotus,13,6,7,FADE,OMEN,RAZE,KILLJOY,ASTRA
2438,Lotus,11,5,6,OMEN,BREACH,NEON,SOVA,CYPHER
2439,Lotus,11,6,5,NEON,CYPHER,OMEN,SKYE,SOVA
2440,Lotus,13,7,6,CLOVE,DEADLOCK,OMEN,FADE,RAZE
2441,Abyss,11,6,5,CYPHER,NEON,SOVA,SKYE,OMEN
2442,Abyss,13,7,6,CLOVE,OMEN,RAZE,DEADLOCK,FADE
2443,Haven,13,7,6,OMEN,JETT,VIPER,SKYE,KILLJOY
2444,Haven,8,3,5,SOVA,BREACH,CYPHER,JETT,OMEN
2445,Bind,13,6,7,OMEN,VIPER,JETT,KILLJOY,SKYE
2446,Bind,11,5,6,JETT,BREACH,CYPHER,OMEN,SOVA
2447,Ascent,10,6,4,OMEN,JETT,SOVA,CYPHER,DEADLOCK
2448,Ascent,13,7,6,SOVA,CYPHER,YORU,OMEN,DEADLOCK
2449,Haven,13,5,7,OMEN,JETT,SOVA,CYPHER,DEADLOCK
2450,Haven,15,5,7,SOVA,CYPHER,OMEN,YORU,DEADLOCK
2451,Sunset,13,5,8,CYPHER,OMEN,SOVA,RAZE,BREACH
2452,Sunset,6,4,2,CYPHER,NEON,FADE,BREACH,OMEN
2453,Bind,13,7,6,CYPHER,OMEN,RAZE,SOVA,BREACH
2454,Bind,10,6,4,CYPHER,FADE,NEON,OMEN,BREACH
2455,Sunset,13,3,10,BREACH,OMEN,CYPHER,NEON,GEKKO
2456,Sunset,3,2,1,FADE,OMEN,RAZE,BREACH,CYPHER
2457,Bind,13,6,7,OMEN,BREACH,CYPHER,GEKKO,NEON
2458,Bind,6,0,6,RAZE,OMEN,BREACH,FADE,CYPHER
2459,Ascent,6,2,4,JETT,OMEN,SOVA,KAYO,KILLJOY
2460,Ascent,13,8,5,OMEN,SOVA,JETT,KILLJOY,KAYO
2461,Lotus,10,9,1,KILLJOY,SOVA,KAYO,OMEN,JETT
